"date","Name","USGS","ANALYTE_GROUP2","remark","value"
2016-12-28,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.857
2016-12-28,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.28
2016-12-28,"Alafia R at Bell Shoals",2301500,"TOC",NA,6.7
2016-12-28,"Alafia R at Bell Shoals",2301500,"Temperature",NA,21.43
2016-12-28,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,2
2016-12-28,"Alafia R at Bell Shoals",2301500,"pH",NA,7.89
2016-12-28,"Alafia R at Lithia",2301500,"Chlorophyll","<",3.4
2016-12-28,"Alafia R at Lithia",2301500,"Color",NA,27
2016-12-28,"Alafia R at Lithia",2301500,"DO",NA,8.45
2016-12-28,"Alafia R at Lithia",2301500,"Fluoride",NA,1.73
2016-12-28,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.364
2016-12-28,"Alafia R at Lithia",2301500,"Salinity",NA,0.31
2016-12-28,"Alafia R at Lithia",2301500,"TOC",NA,8.9
2016-12-28,"Alafia R at Lithia",2301500,"Temperature",NA,20.18
2016-12-28,"Alafia R at Lithia",2301500,"Turbidity",NA,3.8
2016-12-28,"Alafia R at Lithia",2301500,"pH",NA,8.04
2017-01-10,"Alafia R at Lithia",2301500,"Alkalinity",NA,129
2017-01-10,"Alafia R at Lithia",2301500,"Chlorophyll",NA,0.78
2017-01-10,"Alafia R at Lithia",2301500,"Color",NA,45
2017-01-10,"Alafia R at Lithia",2301500,"DO",NA,10.2
2017-01-10,"Alafia R at Lithia",2301500,"Fluoride",NA,1.6
2017-01-10,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.1
2017-01-10,"Alafia R at Lithia",2301500,"TOC",NA,9
2017-01-10,"Alafia R at Lithia",2301500,"Temperature",NA,12.6
2017-01-10,"Alafia R at Lithia",2301500,"Turbidity",NA,1.5
2017-01-10,"Alafia R at Lithia",2301500,"pH",NA,7.7
2017-01-18,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,3.02
2017-01-18,"Hillsborough R at Morris Br",2303330,"Color",NA,8.6
2017-01-18,"Hillsborough R at Morris Br",2303330,"DO",NA,6.78
2017-01-18,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.2
2017-01-18,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.156
2017-01-18,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.095
2017-01-18,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.19
2017-01-18,"Hillsborough R at Morris Br",2303330,"TOC",NA,3.6
2017-01-18,"Hillsborough R at Morris Br",2303330,"Temperature",NA,19.72
2017-01-18,"Hillsborough R at Morris Br",2303330,"pH",NA,7.77
2017-01-24,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,2.18
2017-01-24,"Alafia R at Bell Shoals",2301500,"Color",NA,26
2017-01-24,"Alafia R at Bell Shoals",2301500,"DO",NA,7.0325
2017-01-24,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.85
2017-01-24,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.062
2017-01-24,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.817
2017-01-24,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.21
2017-01-24,"Alafia R at Bell Shoals",2301500,"TOC",NA,9
2017-01-24,"Alafia R at Bell Shoals",2301500,"Temperature",NA,19.91
2017-01-24,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,4.9
2017-01-24,"Alafia R at Bell Shoals",2301500,"pH",NA,7.715
2017-01-24,"Alafia R at Lithia",2301500,"Chlorophyll",NA,2.43333333333333
2017-01-24,"Alafia R at Lithia",2301500,"Color",NA,40.9
2017-01-24,"Alafia R at Lithia",2301500,"DO",NA,7.73
2017-01-24,"Alafia R at Lithia",2301500,"Fluoride",NA,1.09
2017-01-24,"Alafia R at Lithia",2301500,"Nitrogen",NA,0.774
2017-01-24,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.247
2017-01-24,"Alafia R at Lithia",2301500,"Salinity",NA,0.2
2017-01-24,"Alafia R at Lithia",2301500,"TOC",NA,12.1
2017-01-24,"Alafia R at Lithia",2301500,"Temperature",NA,18.94
2017-01-24,"Alafia R at Lithia",2301500,"Turbidity",NA,7.1
2017-01-24,"Alafia R at Lithia",2301500,"pH",NA,7.75
2017-02-01,"Alafia R at Lithia",2301500,"Alkalinity",NA,117
2017-02-01,"Alafia R at Lithia",2301500,"Chlorophyll",NA,0.62
2017-02-01,"Alafia R at Lithia",2301500,"Color",NA,41
2017-02-01,"Alafia R at Lithia",2301500,"DO",NA,11.1
2017-02-01,"Alafia R at Lithia",2301500,"Fluoride",NA,1.4
2017-02-01,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.1
2017-02-01,"Alafia R at Lithia",2301500,"TOC",NA,9.2
2017-02-01,"Alafia R at Lithia",2301500,"Temperature",NA,14.4
2017-02-01,"Alafia R at Lithia",2301500,"Turbidity",NA,1.5
2017-02-01,"Alafia R at Lithia",2301500,"pH",NA,7.5
2017-02-21,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,2.76
2017-02-21,"Hillsborough R at Morris Br",2303330,"Color",NA,9.4
2017-02-21,"Hillsborough R at Morris Br",2303330,"DO",NA,6.79
2017-02-21,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.2
2017-02-21,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.232
2017-02-21,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.102
2017-02-21,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.18
2017-02-21,"Hillsborough R at Morris Br",2303330,"TOC",NA,3.1
2017-02-21,"Hillsborough R at Morris Br",2303330,"Temperature",NA,19.65
2017-02-21,"Hillsborough R at Morris Br",2303330,"pH",NA,7.86
2017-02-28,"Alafia R at Bell Shoals",2301500,"Chlorophyll","<",1.74
2017-02-28,"Alafia R at Bell Shoals",2301500,"Color",NA,21.2
2017-02-28,"Alafia R at Bell Shoals",2301500,"DO",NA,7.3875
2017-02-28,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.22
2017-02-28,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.513
2017-02-28,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.725
2017-02-28,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.26
2017-02-28,"Alafia R at Bell Shoals",2301500,"TOC",NA,7
2017-02-28,"Alafia R at Bell Shoals",2301500,"Temperature",NA,21.515
2017-02-28,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.2
2017-02-28,"Alafia R at Bell Shoals",2301500,"pH",NA,7.675
2017-02-28,"Alafia R at Lithia",2301500,"Chlorophyll",NA,2.16
2017-02-28,"Alafia R at Lithia",2301500,"Color",NA,28.7
2017-02-28,"Alafia R at Lithia",2301500,"DO",NA,8.53
2017-02-28,"Alafia R at Lithia",2301500,"Fluoride",NA,1.8
2017-02-28,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.091
2017-02-28,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.145
2017-02-28,"Alafia R at Lithia",2301500,"Salinity",NA,0.29
2017-02-28,"Alafia R at Lithia",2301500,"TOC",NA,9.3
2017-02-28,"Alafia R at Lithia",2301500,"Temperature",NA,20.69
2017-02-28,"Alafia R at Lithia",2301500,"pH",NA,7.78
2017-03-01,"Alafia R at Lithia",2301500,"Alkalinity",NA,123
2017-03-01,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.4
2017-03-01,"Alafia R at Lithia",2301500,"Color",NA,40
2017-03-01,"Alafia R at Lithia",2301500,"DO",NA,9.7
2017-03-01,"Alafia R at Lithia",2301500,"Fluoride",NA,1.7
2017-03-01,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.1
2017-03-01,"Alafia R at Lithia",2301500,"TOC",NA,8.9
2017-03-01,"Alafia R at Lithia",2301500,"Temperature",NA,22.1
2017-03-01,"Alafia R at Lithia",2301500,"Turbidity",NA,1.4
2017-03-01,"Alafia R at Lithia",2301500,"pH",NA,7.5
2017-03-22,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,2.74
2017-03-22,"Hillsborough R at Morris Br",2303330,"Color",NA,4.6
2017-03-22,"Hillsborough R at Morris Br",2303330,"DO",NA,7.07
2017-03-22,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.22
2017-03-22,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.359
2017-03-22,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.093
2017-03-22,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.2
2017-03-22,"Hillsborough R at Morris Br",2303330,"TOC",NA,1.9
2017-03-22,"Hillsborough R at Morris Br",2303330,"Temperature",NA,18.44
2017-03-22,"Hillsborough R at Morris Br",2303330,"pH",NA,7.97
2017-03-29,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,2.62
2017-03-29,"Alafia R at Bell Shoals",2301500,"Color",NA,9.6
2017-03-29,"Alafia R at Bell Shoals",2301500,"DO",NA,6.9825
2017-03-29,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.64
2017-03-29,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.491
2017-03-29,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.24
2017-03-29,"Alafia R at Bell Shoals",2301500,"TOC",NA,3.6
2017-03-29,"Alafia R at Bell Shoals",2301500,"Temperature",NA,22.7175
2017-03-29,"Alafia R at Bell Shoals",2301500,"pH",NA,7.7825
2017-03-29,"Alafia R at Lithia",2301500,"Chlorophyll",NA,4.5
2017-03-29,"Alafia R at Lithia",2301500,"Color",NA,20.4
2017-03-29,"Alafia R at Lithia",2301500,"DO",NA,8.3
2017-03-29,"Alafia R at Lithia",2301500,"Fluoride",NA,1.25
2017-03-29,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.048
2017-03-29,"Alafia R at Lithia",2301500,"Salinity",NA,0.23
2017-03-29,"Alafia R at Lithia",2301500,"TOC",NA,6.8
2017-03-29,"Alafia R at Lithia",2301500,"Temperature",NA,21.13
2017-03-29,"Alafia R at Lithia",2301500,"pH",NA,7.85
2017-04-06,"Alafia R at Lithia",2301500,"Alkalinity",NA,126
2017-04-06,"Alafia R at Lithia",2301500,"Chlorophyll",NA,4.6
2017-04-06,"Alafia R at Lithia",2301500,"Color",NA,38
2017-04-06,"Alafia R at Lithia",2301500,"DO",NA,9.6
2017-04-06,"Alafia R at Lithia",2301500,"Fluoride",NA,1.3
2017-04-06,"Alafia R at Lithia",2301500,"Iron",NA,62
2017-04-06,"Alafia R at Lithia",2301500,"Manganese",NA,18
2017-04-06,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.1
2017-04-06,"Alafia R at Lithia",2301500,"TOC",NA,7.4
2017-04-06,"Alafia R at Lithia",2301500,"Temperature",NA,25.1
2017-04-06,"Alafia R at Lithia",2301500,"Turbidity",NA,1.4
2017-04-06,"Alafia R at Lithia",2301500,"pH",NA,7.7
2017-04-18,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,3.54
2017-04-18,"Hillsborough R at Morris Br",2303330,"Color",NA,4.5
2017-04-18,"Hillsborough R at Morris Br",2303330,"DO",NA,7.51
2017-04-18,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.21
2017-04-18,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.067
2017-04-18,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.076
2017-04-18,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.19
2017-04-18,"Hillsborough R at Morris Br",2303330,"TOC",NA,1.6
2017-04-18,"Hillsborough R at Morris Br",2303330,"Temperature",NA,23.13
2017-04-18,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,3.2
2017-04-18,"Hillsborough R at Morris Br",2303330,"pH",NA,7.99
2017-04-25,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,2.38
2017-04-25,"Alafia R at Bell Shoals",2301500,"Color",NA,8.2
2017-04-25,"Alafia R at Bell Shoals",2301500,"DO",NA,5.9275
2017-04-25,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.68
2017-04-25,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.884
2017-04-25,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.473
2017-04-25,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.2425
2017-04-25,"Alafia R at Bell Shoals",2301500,"TOC",NA,3.3
2017-04-25,"Alafia R at Bell Shoals",2301500,"Temperature",NA,23.4075
2017-04-25,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.4
2017-04-25,"Alafia R at Bell Shoals",2301500,"pH",NA,7.68
2017-04-25,"Alafia R at Lithia",2301500,"Chlorophyll",NA,2.44
2017-04-25,"Alafia R at Lithia",2301500,"Color",NA,20.2
2017-04-25,"Alafia R at Lithia",2301500,"DO",NA,8.03
2017-04-25,"Alafia R at Lithia",2301500,"Fluoride",NA,1.33
2017-04-25,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.605
2017-04-25,"Alafia R at Lithia",2301500,"Salinity",NA,0.26
2017-04-25,"Alafia R at Lithia",2301500,"TOC",NA,7.4
2017-04-25,"Alafia R at Lithia",2301500,"Temperature",NA,22.8
2017-04-25,"Alafia R at Lithia",2301500,"pH",NA,7.69
2017-04-26,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,136
2017-04-26,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,2.6
2017-04-26,"Alafia R at Bell Shoals",2301500,"DO",NA,6.78
2017-04-26,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.57
2017-04-26,"Alafia R at Bell Shoals",2301500,"Iron",NA,28.6
2017-04-26,"Alafia R at Bell Shoals",2301500,"Manganese",NA,8.5
2017-04-26,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.43
2017-04-26,"Alafia R at Bell Shoals",2301500,"TOC",NA,3
2017-04-26,"Alafia R at Bell Shoals",2301500,"Temperature",NA,23.6
2017-04-26,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,0.9
2017-04-26,"Alafia R at Bell Shoals",2301500,"pH",NA,7.91
2017-04-26,"Alafia R at Lithia",2301500,"Alkalinity",NA,128
2017-04-26,"Alafia R at Lithia",2301500,"DO",NA,7.47
2017-04-26,"Alafia R at Lithia",2301500,"Fluoride",NA,1.21
2017-04-26,"Alafia R at Lithia",2301500,"Iron",NA,45.2
2017-04-26,"Alafia R at Lithia",2301500,"Manganese",NA,13.8
2017-04-26,"Alafia R at Lithia",2301500,"Phosphorus",NA,1
2017-04-26,"Alafia R at Lithia",2301500,"TOC",NA,6.6
2017-04-26,"Alafia R at Lithia",2301500,"Temperature",NA,22.4
2017-04-26,"Alafia R at Lithia",2301500,"Turbidity",NA,0.65
2017-04-26,"Alafia R at Lithia",2301500,"pH",NA,7.96
2017-05-03,"Alafia R at Lithia",2301500,"Alkalinity",NA,127
2017-05-03,"Alafia R at Lithia",2301500,"Chlorophyll",NA,2.5
2017-05-03,"Alafia R at Lithia",2301500,"Color",NA,35
2017-05-03,"Alafia R at Lithia",2301500,"DO",NA,7.9
2017-05-03,"Alafia R at Lithia",2301500,"Fluoride",NA,1.1
2017-05-03,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.2
2017-05-03,"Alafia R at Lithia",2301500,"TOC",NA,7.1
2017-05-03,"Alafia R at Lithia",2301500,"Temperature",NA,26.6
2017-05-03,"Alafia R at Lithia",2301500,"Turbidity",NA,0.8
2017-05-03,"Alafia R at Lithia",2301500,"pH",NA,7.5
2017-05-17,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,7.44
2017-05-17,"Hillsborough R at Morris Br",2303330,"Color",NA,3.9
2017-05-17,"Hillsborough R at Morris Br",2303330,"DO",NA,5.88
2017-05-17,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.21
2017-05-17,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.639
2017-05-17,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.094
2017-05-17,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.19
2017-05-17,"Hillsborough R at Morris Br",2303330,"TOC",NA,2
2017-05-17,"Hillsborough R at Morris Br",2303330,"Temperature",NA,26.2
2017-05-17,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,6.8
2017-05-17,"Hillsborough R at Morris Br",2303330,"pH",NA,7.91
2017-05-22,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,2.68
2017-05-22,"Alafia R at Bell Shoals",2301500,"Color",NA,8.9
2017-05-22,"Alafia R at Bell Shoals",2301500,"DO",NA,5.7275
2017-05-22,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.92
2017-05-22,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.824
2017-05-22,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.387
2017-05-22,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.3
2017-05-22,"Alafia R at Bell Shoals",2301500,"TOC",NA,7.5
2017-05-22,"Alafia R at Bell Shoals",2301500,"Temperature",NA,26.365
2017-05-22,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.2
2017-05-22,"Alafia R at Bell Shoals",2301500,"pH",NA,7.5675
2017-05-22,"Alafia R at Lithia",2301500,"Chlorophyll",NA,2.78
2017-05-22,"Alafia R at Lithia",2301500,"Color",NA,22.4
2017-05-22,"Alafia R at Lithia",2301500,"DO",NA,5.61
2017-05-22,"Alafia R at Lithia",2301500,"Fluoride",NA,1.82
2017-05-22,"Alafia R at Lithia",2301500,"Nitrogen",NA,0.515
2017-05-22,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.841
2017-05-22,"Alafia R at Lithia",2301500,"Salinity",NA,0.39
2017-05-22,"Alafia R at Lithia",2301500,"TOC","<",0.35
2017-05-22,"Alafia R at Lithia",2301500,"Temperature",NA,27.21
2017-05-22,"Alafia R at Lithia",2301500,"pH",NA,7.61
2017-05-31,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,136
2017-05-31,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,2.5
2017-05-31,"Alafia R at Bell Shoals",2301500,"DO",NA,5.79
2017-05-31,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.91
2017-05-31,"Alafia R at Bell Shoals",2301500,"Iron","<",20
2017-05-31,"Alafia R at Bell Shoals",2301500,"Manganese",NA,11
2017-05-31,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.34
2017-05-31,"Alafia R at Bell Shoals",2301500,"TOC",NA,3.5
2017-05-31,"Alafia R at Bell Shoals",2301500,"Temperature",NA,26.5
2017-05-31,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,0.6
2017-05-31,"Alafia R at Bell Shoals",2301500,"pH",NA,7.73
2017-05-31,"Alafia R at Lithia",2301500,"Alkalinity",NA,145
2017-05-31,"Alafia R at Lithia",2301500,"DO",NA,6.26
2017-05-31,"Alafia R at Lithia",2301500,"Fluoride",NA,2.16
2017-05-31,"Alafia R at Lithia",2301500,"Iron",NA,27
2017-05-31,"Alafia R at Lithia",2301500,"Manganese",NA,28
2017-05-31,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.67
2017-05-31,"Alafia R at Lithia",2301500,"TOC",NA,7.9
2017-05-31,"Alafia R at Lithia",2301500,"Temperature",NA,26.8
2017-05-31,"Alafia R at Lithia",2301500,"Turbidity",NA,0.7
2017-05-31,"Alafia R at Lithia",2301500,"pH",NA,7.85
2017-06-06,"Alafia R at Lithia",2301500,"Alkalinity",NA,78
2017-06-06,"Alafia R at Lithia",2301500,"Chlorophyll",NA,3.5
2017-06-06,"Alafia R at Lithia",2301500,"Color",NA,41
2017-06-06,"Alafia R at Lithia",2301500,"DO",NA,7.5
2017-06-06,"Alafia R at Lithia",2301500,"Fluoride",NA,1.9
2017-06-06,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.59
2017-06-06,"Alafia R at Lithia",2301500,"TOC",NA,8.4
2017-06-06,"Alafia R at Lithia",2301500,"Temperature",NA,25.3
2017-06-06,"Alafia R at Lithia",2301500,"Turbidity",NA,1
2017-06-06,"Alafia R at Lithia",2301500,"pH",NA,7.5
2017-06-20,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,3.3
2017-06-20,"Hillsborough R at Morris Br",2303330,"Color",NA,76.9
2017-06-20,"Hillsborough R at Morris Br",2303330,"DO",NA,3.75
2017-06-20,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.31
2017-06-20,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.25
2017-06-20,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.21
2017-06-20,"Hillsborough R at Morris Br",2303330,"TOC",NA,17.9
2017-06-20,"Hillsborough R at Morris Br",2303330,"Temperature",NA,25.1
2017-06-20,"Hillsborough R at Morris Br",2303330,"pH",NA,7.33
2017-06-28,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,93.2
2017-06-28,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,3.5
2017-06-28,"Alafia R at Bell Shoals",2301500,"Color",NA,53
2017-06-28,"Alafia R at Bell Shoals",2301500,"DO",NA,6.04
2017-06-28,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.50666666666667
2017-06-28,"Alafia R at Bell Shoals",2301500,"Iron",NA,520
2017-06-28,"Alafia R at Bell Shoals",2301500,"Manganese",NA,3.2
2017-06-28,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.716
2017-06-28,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.823333333333333
2017-06-28,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.2625
2017-06-28,"Alafia R at Bell Shoals",2301500,"TOC",NA,13.1666666666667
2017-06-28,"Alafia R at Bell Shoals",2301500,"Temperature",NA,26.638
2017-06-28,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,7.83333333333333
2017-06-28,"Alafia R at Bell Shoals",2301500,"pH",NA,7.628
2017-06-28,"Alafia R at Lithia",2301500,"Alkalinity",NA,82
2017-06-28,"Alafia R at Lithia",2301500,"Chlorophyll",NA,3.28
2017-06-28,"Alafia R at Lithia",2301500,"Color",NA,65.3
2017-06-28,"Alafia R at Lithia",2301500,"DO",NA,6.39666666666667
2017-06-28,"Alafia R at Lithia",2301500,"Fluoride",NA,1.80333333333333
2017-06-28,"Alafia R at Lithia",2301500,"Iron",NA,660
2017-06-28,"Alafia R at Lithia",2301500,"Manganese",NA,4.8
2017-06-28,"Alafia R at Lithia",2301500,"Phosphorus",NA,2.89266666666667
2017-06-28,"Alafia R at Lithia",2301500,"Salinity",NA,0.27
2017-06-28,"Alafia R at Lithia",2301500,"TOC",NA,13.8
2017-06-28,"Alafia R at Lithia",2301500,"Temperature",NA,27.1466666666667
2017-06-28,"Alafia R at Lithia",2301500,"Turbidity",NA,10.4
2017-06-28,"Alafia R at Lithia",2301500,"pH",NA,7.65333333333333
2017-07-11,"Alafia R at Lithia",2301500,"Alkalinity",NA,79
2017-07-11,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.9
2017-07-11,"Alafia R at Lithia",2301500,"Color",NA,120
2017-07-11,"Alafia R at Lithia",2301500,"DO",NA,7.2
2017-07-11,"Alafia R at Lithia",2301500,"Fluoride",NA,1.7
2017-07-11,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.1
2017-07-11,"Alafia R at Lithia",2301500,"TOC",NA,16
2017-07-11,"Alafia R at Lithia",2301500,"Temperature",NA,27.4
2017-07-11,"Alafia R at Lithia",2301500,"Turbidity",NA,1.3
2017-07-11,"Alafia R at Lithia",2301500,"pH",NA,7.4
2017-07-19,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,8.625
2017-07-19,"Hillsborough R at Morris Br",2303330,"Color",NA,83.9
2017-07-19,"Hillsborough R at Morris Br",2303330,"DO",NA,2.975
2017-07-19,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.38
2017-07-19,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.145
2017-07-19,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.288
2017-07-19,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.13
2017-07-19,"Hillsborough R at Morris Br",2303330,"TOC",NA,21.2
2017-07-19,"Hillsborough R at Morris Br",2303330,"Temperature",NA,25.8825
2017-07-19,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,3.3
2017-07-19,"Hillsborough R at Morris Br",2303330,"pH",NA,6.9925
2017-07-25,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,80.5
2017-07-25,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,4.26
2017-07-25,"Alafia R at Bell Shoals",2301500,"Color",NA,88.7
2017-07-25,"Alafia R at Bell Shoals",2301500,"DO",NA,5.896
2017-07-25,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.28666666666667
2017-07-25,"Alafia R at Bell Shoals",2301500,"Iron",NA,710
2017-07-25,"Alafia R at Bell Shoals",2301500,"Manganese",NA,28
2017-07-25,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.082
2017-07-25,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,1.14466666666667
2017-07-25,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.18
2017-07-25,"Alafia R at Bell Shoals",2301500,"TOC",NA,20.9333333333333
2017-07-25,"Alafia R at Bell Shoals",2301500,"Temperature",NA,26.382
2017-07-25,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,6.56666666666667
2017-07-25,"Alafia R at Bell Shoals",2301500,"pH",NA,7.35
2017-07-25,"Alafia R at Lithia",2301500,"Alkalinity",NA,74.7
2017-07-25,"Alafia R at Lithia",2301500,"Chlorophyll",NA,5.15
2017-07-25,"Alafia R at Lithia",2301500,"Color",NA,98
2017-07-25,"Alafia R at Lithia",2301500,"DO",NA,6.06
2017-07-25,"Alafia R at Lithia",2301500,"Fluoride",NA,1.42666666666667
2017-07-25,"Alafia R at Lithia",2301500,"Iron",NA,830
2017-07-25,"Alafia R at Lithia",2301500,"Manganese",NA,37
2017-07-25,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.093
2017-07-25,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.28133333333333
2017-07-25,"Alafia R at Lithia",2301500,"Salinity",NA,0.18
2017-07-25,"Alafia R at Lithia",2301500,"TOC",NA,22.8333333333333
2017-07-25,"Alafia R at Lithia",2301500,"Temperature",NA,26.76
2017-07-25,"Alafia R at Lithia",2301500,"Turbidity",NA,8
2017-07-25,"Alafia R at Lithia",2301500,"pH",NA,7.326
